orderid,customer_id,purchasedate,productcategory,productprice,quantity,paymentmethod,totalprice
120494,KH12704,2/14/2021,Electronics,32,1,PayPal,32
120495,KH38609,2/24/2020,Books,80,3,Credit Card,240
120496,KH38609,8/25/2022,Clothing,492,1,Credit Card,492
120497,KH38609,4/30/2022,Home,120,4,Cash,480
120498,KH9227,6/27/2021,Books,495,5,Cash,2475
120499,KH9227,4/15/2020,Books,200,1,Credit Card,200
120500,KH9227,1/4/2021,Books,482,5,PayPal,2410
120501,KH9227,10/26/2022,Clothing,133,5,Cash,665
120502,KH9227,12/22/2021,Electronics,439,1,PayPal,439
120503,KH9227,1/29/2023,Books,444,5,Credit Card,2220
120504,KH31640,3/9/2021,Clothing,112,5,Crypto,560
120505,KH31640,5/6/2022,Clothing,197,5,Credit Card,985
120506,KH26192,3/25/2022,Home,444,4,Cash,1776
120507,KH26192,5/19/2022,Clothing,82,3,PayPal,246
120508,KH26192,4/12/2021,Books,275,1,Credit Card,275
120509,KH26192,1/2/2020,Books,154,3,Cash,462
120510,KH26192,10/12/2020,Clothing,270,5,Crypto,1350
120511,KH26192,4/26/2020,Clothing,51,4,PayPal,204
120512,KH26192,2/17/2021,Books,368,2,Credit Card,736
120513,KH44643,6/26/2020,Electronics,353,2,Cash,706
120514,KH44643,9/25/2020,Home,272,4,Cash,1088
120515,KH44643,7/2/2023,Home,194,4,Cash,776
120516,KH44643,5/31/2020,Books,102,3,Cash,306
120517,KH44643,9/15/2022,Electronics,50,1,Credit Card,50
120518,KH44643,1/6/2020,Books,341,3,PayPal,1023
120519,KH44643,9/20/2020,Books,439,2,Cash,878
120520,KH11762,8/24/2023,Books,317,1,Credit Card,317
120521,KH11762,5/15/2021,Clothing,299,3,Credit Card,897
120522,KH11762,6/21/2022,Home,33,4,PayPal,132
120523,KH11762,2/28/2021,Books,36,3,Crypto,108
120524,KH11762,8/10/2022,Clothing,94,1,Cash,94
120525,KH11762,8/1/2023,Books,457,5,PayPal,2285
120526,KH11762,6/4/2020,Home,87,3,Cash,261
120527,KH11762,8/16/2020,Home,120,4,Crypto,480
120528,KH11762,2/18/2023,Home,84,3,PayPal,252
120529,KH29863,11/1/2020,Books,402,5,PayPal,2010
120530,KH29863,9/2/2020,Home,312,2,PayPal,624
120531,KH29863,2/2/2020,Books,100,5,PayPal,500
120532,KH29863,5/9/2021,Electronics,469,2,PayPal,938
120533,KH14172,2/1/2023,Electronics,284,4,Cash,1136
120534,KH14172,1/20/2020,Home,18,5,Cash,90
120535,KH14172,5/6/2023,Books,194,2,Cash,388
120536,KH14172,4/15/2021,Electronics,305,5,Credit Card,1525
120537,KH14172,7/13/2022,Books,430,1,Credit Card,430
120538,KH14172,3/29/2022,Electronics,424,5,Cash,2120
120539,KH38640,4/7/2023,Books,189,2,PayPal,378
120540,KH38640,1/23/2021,Books,318,4,Credit Card,1272
120541,KH38640,11/11/2020,Clothing,189,1,Credit Card,189
120542,KH38640,11/25/2020,Electronics,499,5,PayPal,2495
120543,KH38640,5/20/2023,Books,436,4,PayPal,1744
120544,KH8267,10/15/2021,Electronics,214,5,PayPal,1070
120545,KH8267,7/29/2023,Clothing,20,1,Credit Card,20
120546,KH8267,12/27/2021,Home,478,2,PayPal,956
120547,KH8267,1/26/2023,Electronics,495,3,Credit Card,1485
120548,KH8267,5/8/2023,Home,74,2,Credit Card,148
120549,KH8267,3/10/2020,Electronics,361,4,PayPal,1444
120550,KH17823,10/15/2021,Electronics,143,3,PayPal,429
120551,KH17823,12/27/2020,Home,271,4,Credit Card,1084
120552,KH17823,6/11/2020,Clothing,472,4,PayPal,1888
120553,KH17823,6/1/2022,Clothing,373,5,Crypto,1865
120554,KH14940,4/1/2023,Clothing,421,4,Crypto,1684
120555,KH14940,5/12/2023,Home,429,2,PayPal,858
120556,KH14940,6/17/2021,Books,455,5,Credit Card,2275
120557,KH45530,11/12/2020,Clothing,141,1,PayPal,141
120558,KH45530,3/5/2022,Books,355,5,Crypto,1775
120559,KH45530,12/17/2022,Clothing,426,5,Credit Card,2130
120560,KH45530,5/19/2021,Home,132,5,Credit Card,660
120561,KH37495,12/22/2020,Books,346,3,Cash,1038
120562,KH37495,8/27/2020,Home,141,2,Credit Card,282
120563,KH37495,12/10/2022,Clothing,394,5,PayPal,1970
120564,KH37495,2/7/2020,Clothing,23,5,Cash,115
120565,KH37495,2/26/2021,Home,347,2,Crypto,694
120566,KH37495,8/2/2022,Books,41,5,PayPal,205
120567,KH30664,8/21/2021,Clothing,491,3,Cash,1473
120568,KH30664,10/30/2020,Home,489,2,PayPal,978
120569,KH30664,5/28/2020,Books,148,5,Credit Card,740
120570,KH30664,2/22/2023,Home,154,4,Cash,616
120571,KH30664,3/4/2022,Clothing,308,5,PayPal,1540
120572,KH30664,5/25/2022,Electronics,15,5,Credit Card,75
120573,KH30664,3/10/2021,Electronics,457,5,Credit Card,2285
120574,KH40606,9/6/2020,Clothing,234,5,Cash,1170
120575,KH40606,12/12/2021,Clothing,447,2,Credit Card,894
120576,KH40606,8/10/2023,Home,136,2,Credit Card,272
120577,KH49594,8/8/2022,Clothing,369,4,Credit Card,1476
120578,KH49594,3/3/2022,Books,164,5,PayPal,820
120579,KH49594,4/28/2023,Clothing,433,5,PayPal,2165
120580,KH28836,7/19/2023,Clothing,255,2,Credit Card,510
120581,KH28836,9/3/2020,Electronics,45,1,Cash,45
120582,KH28836,10/25/2020,Electronics,372,5,Credit Card,1860
120583,KH28836,12/14/2020,Books,308,3,Cash,924
120584,KH28836,6/18/2023,Clothing,310,3,Credit Card,930
120585,KH28836,1/25/2023,Home,420,4,Credit Card,1680
120586,KH28836,8/8/2023,Home,209,5,Credit Card,1045
120587,KH28836,5/26/2020,Books,277,2,Credit Card,554
120588,KH42592,5/16/2022,Books,498,3,PayPal,1494
120589,KH42592,1/4/2023,Clothing,287,3,Credit Card,861
120590,KH42592,8/30/2020,Clothing,409,4,Credit Card,1636
120591,KH42592,11/13/2022,Home,427,2,Credit Card,854
120592,KH8230,3/6/2021,Electronics,235,5,PayPal,1175
120593,KH8230,3/23/2021,Books,308,1,PayPal,308
120594,KH8230,6/4/2023,Home,265,5,Cash,1325
120595,KH8230,1/3/2023,Home,421,3,Credit Card,1263
120596,KH5711,2/2/2023,Clothing,231,3,Credit Card,693
120597,KH5711,11/9/2022,Home,108,5,Cash,540
120598,KH5711,8/3/2023,Electronics,182,2,Cash,364
120599,KH5711,7/23/2020,Electronics,105,5,Cash,525
120600,KH5711,8/30/2022,Home,289,3,Credit Card,867
120601,KH22594,5/11/2021,Electronics,202,5,Crypto,1010
120602,KH22594,2/11/2021,Clothing,54,4,Credit Card,216
120603,KH22594,11/29/2020,Electronics,185,5,Credit Card,925
120604,KH22594,11/24/2021,Home,30,3,PayPal,90
120605,KH22594,5/26/2021,Home,269,2,PayPal,538
120606,KH22594,6/12/2021,Home,249,2,Crypto,498
120607,KH12569,3/13/2022,Clothing,169,4,Credit Card,676
120608,KH12569,11/4/2021,Clothing,248,3,Crypto,744
120609,KH46273,7/11/2020,Clothing,473,5,PayPal,2365
120610,KH46273,8/21/2020,Books,474,4,PayPal,1896
120611,KH46273,5/5/2022,Electronics,300,5,Cash,1500
120612,KH46273,5/13/2021,Books,94,2,PayPal,188
120613,KH46273,11/25/2022,Electronics,239,1,PayPal,239
120614,KH46273,3/17/2022,Books,482,2,PayPal,964
120615,KH22831,3/30/2020,Home,262,1,Cash,262
120616,KH22831,7/15/2022,Clothing,412,4,Crypto,1648
120617,KH22831,1/15/2020,Clothing,162,4,PayPal,648
120618,KH13868,3/1/2023,Books,259,3,Cash,777
120619,KH13868,10/9/2020,Books,291,5,PayPal,1455
120620,KH13868,5/30/2020,Books,201,2,Credit Card,402
120621,KH13868,12/4/2020,Electronics,318,3,Credit Card,954
120622,KH13868,5/30/2022,Electronics,240,4,Cash,960
120623,KH13868,7/13/2021,Clothing,52,3,Credit Card,156
120624,KH13868,2/23/2023,Electronics,30,3,Cash,90
120625,KH13868,4/19/2022,Home,339,1,Credit Card,339
120626,KH13868,1/21/2022,Home,488,3,Cash,1464
120627,KH1427,10/4/2022,Books,238,5,Credit Card,1190
120628,KH1427,2/20/2022,Clothing,214,3,Cash,642
120629,KH1427,5/3/2021,Home,238,5,Credit Card,1190
120630,KH1427,10/17/2020,Electronics,332,4,Cash,1328
120631,KH1427,7/23/2023,Electronics,260,5,PayPal,1300
120632,KH1427,8/11/2023,Electronics,376,1,PayPal,376
120633,KH1427,7/9/2023,Electronics,326,3,Cash,978
120634,KH1427,7/8/2022,Clothing,429,3,Credit Card,1287
120635,KH33520,10/23/2021,Clothing,437,3,PayPal,1311
120636,KH33520,8/22/2021,Books,136,1,Cash,136
120637,KH33520,5/9/2020,Books,437,2,PayPal,874
120638,KH18861,2/2/2021,Home,265,1,Credit Card,265
120639,KH18861,10/7/2021,Electronics,433,4,Credit Card,1732
120640,KH18861,1/4/2023,Clothing,91,1,PayPal,91
120641,KH18861,12/31/2020,Books,192,2,PayPal,384
120642,KH18861,2/3/2020,Home,424,2,PayPal,848
120643,KH41022,9/15/2022,Books,422,5,PayPal,2110
120644,KH41022,4/23/2022,Books,464,2,Credit Card,928
120645,KH41022,1/29/2023,Clothing,164,4,PayPal,656
120646,KH41022,5/17/2022,Electronics,446,3,PayPal,1338
120647,KH41022,1/12/2022,Clothing,410,3,PayPal,1230
120648,KH41022,12/10/2020,Clothing,467,1,PayPal,467
120649,KH41022,11/8/2020,Books,269,1,Cash,269
120650,KH41022,2/19/2022,Books,178,4,Credit Card,712
120651,KH41022,6/30/2023,Clothing,78,5,PayPal,390
120652,KH41022,11/8/2021,Home,119,4,Credit Card,476
120653,KH48566,9/12/2020,Books,463,4,Credit Card,1852
120654,KH48566,4/13/2021,Clothing,31,1,Credit Card,31
120655,KH48566,8/4/2021,Books,175,5,Credit Card,875
120656,KH19266,11/3/2020,Books,500,1,Credit Card,500
120657,KH19266,2/5/2020,Home,195,5,Credit Card,975
120658,KH19266,1/8/2022,Books,97,2,PayPal,194
120659,KH19266,3/6/2023,Electronics,230,1,PayPal,230
120660,KH19266,5/29/2022,Electronics,498,5,Crypto,2490
120661,KH19266,1/1/2023,Home,129,2,Cash,258
120662,KH19266,12/6/2022,Home,214,5,Crypto,1070
120663,KH19266,5/17/2023,Clothing,352,2,Credit Card,704
120664,KH19266,5/24/2023,Books,444,1,Credit Card,444
120665,KH19266,12/6/2021,Books,216,5,PayPal,1080
120666,KH19266,2/28/2021,Books,58,4,PayPal,232
120667,KH19266,12/25/2020,Books,29,5,Cash,145
120668,KH47348,9/13/2022,Home,345,3,PayPal,1035
120669,KH47348,12/30/2021,Books,263,3,Cash,789
120670,KH47348,12/8/2021,Home,447,5,Cash,2235
120671,KH47348,9/26/2020,Books,60,1,Credit Card,60
120672,KH47348,8/27/2021,Electronics,479,4,Cash,1916
120673,KH17458,5/10/2022,Electronics,400,1,Cash,400
120674,KH17458,11/22/2022,Books,35,4,Crypto,140
120675,KH17458,7/7/2023,Books,451,1,Credit Card,451
120676,KH17458,3/10/2021,Home,368,5,Credit Card,1840
120677,KH17458,3/24/2022,Clothing,345,5,Cash,1725
120678,KH17458,4/10/2021,Electronics,467,2,Cash,934
120679,KH17458,6/25/2023,Home,427,1,Credit Card,427
120680,KH17458,3/14/2022,Books,235,5,PayPal,1175
120681,KH42654,2/12/2023,Home,297,2,Credit Card,594
120682,KH42654,2/21/2023,Clothing,89,2,Credit Card,178
120683,KH42654,12/9/2021,Home,108,3,PayPal,324
120684,KH42654,5/18/2022,Electronics,206,3,Credit Card,618
120685,KH42654,9/7/2020,Home,396,3,PayPal,1188
120686,KH9587,9/30/2020,Electronics,377,4,Cash,1508
120687,KH9587,1/24/2023,Books,85,5,Cash,425
120688,KH9587,3/23/2022,Clothing,175,2,Cash,350
120689,KH9587,4/13/2021,Home,105,4,PayPal,420
120690,KH9587,12/6/2022,Clothing,341,5,Crypto,1705
120691,KH9587,7/31/2020,Clothing,62,3,Credit Card,186
120692,KH43481,5/4/2020,Home,380,4,PayPal,1520
120693,KH43481,1/6/2022,Clothing,393,3,Credit Card,1179
120694,KH43481,8/2/2023,Clothing,389,3,PayPal,1167
120695,KH43481,4/15/2020,Electronics,112,5,Credit Card,560
120696,KH43481,1/2/2021,Clothing,467,3,Credit Card,1401
120697,KH43481,3/3/2022,Electronics,457,2,Credit Card,914
120698,KH35203,7/10/2020,Books,430,2,PayPal,860
120699,KH35203,1/17/2021,Electronics,220,1,PayPal,220
120700,KH35203,9/11/2023,Books,134,4,Credit Card,536
120701,KH35203,2/7/2020,Books,397,1,PayPal,397
120702,KH35203,8/30/2022,Clothing,158,3,Cash,474
120703,KH40655,11/21/2021,Electronics,40,5,PayPal,200
120704,KH40655,3/18/2022,Home,382,1,Crypto,382
120705,KH40655,9/9/2020,Home,422,1,Cash,422
120706,KH18504,12/6/2021,Clothing,122,2,Credit Card,244
120707,KH18504,12/7/2022,Clothing,141,5,Cash,705
120708,KH18504,6/20/2022,Clothing,384,4,Credit Card,1536
120709,KH18504,5/28/2021,Clothing,263,4,Credit Card,1052
120710,KH18504,6/8/2020,Books,333,5,Crypto,1665
120711,KH18504,2/17/2022,Books,268,1,PayPal,268
120712,KH44889,3/30/2022,Home,295,1,PayPal,295
120713,KH44889,7/6/2020,Home,368,1,Credit Card,368
120714,KH20000,6/18/2023,Books,52,3,Credit Card,156
120715,KH20000,6/11/2023,Books,122,3,Crypto,366
120716,KH1981,12/10/2022,Electronics,471,2,PayPal,942
120717,KH1981,8/30/2022,Clothing,190,4,Credit Card,760
120718,KH39748,10/26/2020,Clothing,485,2,Crypto,970
120719,KH39748,4/19/2021,Books,437,1,PayPal,437
120720,KH39748,6/1/2020,Books,80,1,Credit Card,80
120721,KH39748,7/27/2020,Home,245,3,PayPal,735
120722,KH9552,5/11/2023,Books,423,2,Credit Card,846
120723,KH9552,2/5/2020,Clothing,29,1,Credit Card,29
120724,KH9552,3/1/2021,Clothing,290,1,Crypto,290
120725,KH9552,2/24/2022,Books,438,4,Credit Card,1752
120726,KH9552,8/11/2021,Clothing,168,1,Credit Card,168
120727,KH9552,4/12/2020,Clothing,378,5,Cash,1890
120728,KH9552,8/12/2023,Electronics,148,1,Credit Card,148
120729,KH28327,3/24/2021,Home,211,3,PayPal,633
120730,KH28327,5/20/2020,Books,182,1,PayPal,182
120731,KH29764,1/31/2020,Books,117,3,Credit Card,351
120732,KH29764,5/22/2020,Clothing,449,3,PayPal,1347
120733,KH29764,11/10/2021,Home,421,5,PayPal,2105
120734,KH29764,3/30/2022,Electronics,159,1,PayPal,159
120735,KH29764,1/14/2021,Clothing,295,1,PayPal,295
120736,KH29764,10/17/2020,Clothing,279,3,Cash,837
120737,KH43095,4/10/2020,Electronics,48,4,Credit Card,192
120738,KH43095,12/28/2022,Books,18,2,Credit Card,36
120739,KH43095,10/20/2020,Clothing,340,2,Credit Card,680
120740,KH43095,3/20/2022,Clothing,340,5,Credit Card,1700
120741,KH43095,1/8/2022,Electronics,70,2,Crypto,140
120742,KH43095,9/4/2021,Books,124,5,Credit Card,620
120743,KH26503,4/28/2022,Home,329,4,Credit Card,1316
120744,KH26503,1/7/2020,Books,150,2,Cash,300
120745,KH26503,8/23/2021,Home,66,2,Credit Card,132
120746,KH26503,8/22/2022,Home,281,1,Cash,281
120747,KH26503,4/19/2023,Books,407,1,Credit Card,407
120748,KH26503,4/17/2022,Books,217,1,Credit Card,217
120749,KH26503,2/10/2021,Clothing,213,5,Cash,1065
120750,KH39977,5/8/2022,Home,67,2,Cash,134
120751,KH39977,11/28/2020,Clothing,274,3,PayPal,822
120752,KH39977,5/15/2021,Electronics,421,1,Cash,421
120753,KH39977,1/18/2020,Home,164,3,Cash,492
120754,KH39977,3/19/2020,Electronics,466,5,Cash,2330
120755,KH39977,4/18/2023,Books,464,2,Credit Card,928
120756,KH39977,4/5/2023,Books,474,2,Credit Card,948
120757,KH49205,1/23/2022,Clothing,44,1,Crypto,44
120758,KH49205,10/16/2021,Books,231,3,Credit Card,693
120759,KH49205,2/20/2021,Books,392,4,Cash,1568
120760,KH49205,7/5/2020,Books,217,5,Credit Card,1085
120761,KH31609,11/15/2022,Books,83,5,Credit Card,415
120762,KH31609,3/9/2023,Home,117,4,Crypto,468
120763,KH31609,4/2/2021,Books,311,1,Crypto,311
120764,KH31609,9/13/2023,Home,243,4,PayPal,972
120765,KH31609,10/18/2020,Home,335,2,PayPal,670
120766,KH31609,4/22/2022,Electronics,158,5,Cash,790
120767,KH5102,2/6/2022,Books,96,5,Credit Card,480
120768,KH5102,11/7/2020,Books,339,3,Credit Card,1017
120769,KH5102,1/9/2023,Home,316,1,Crypto,316
120770,KH5102,12/20/2020,Books,418,2,Credit Card,836
120771,KH5102,2/4/2022,Electronics,157,4,PayPal,628
120772,KH5102,1/1/2023,Clothing,156,3,Credit Card,468
120773,KH25965,1/19/2021,Books,77,2,Credit Card,154
120774,KH25965,1/28/2022,Books,176,4,PayPal,704
120775,KH25965,3/19/2020,Books,418,4,PayPal,1672
120776,KH25965,2/24/2021,Electronics,58,3,Crypto,174
120777,KH25965,5/10/2022,Clothing,240,5,Credit Card,1200
120778,KH25965,10/3/2020,Home,96,2,Cash,192
120779,KH23046,4/3/2023,Books,244,5,Cash,1220
120780,KH23046,10/9/2020,Books,230,1,PayPal,230
120781,KH30207,6/1/2021,Books,140,3,Cash,420
120782,KH30207,4/10/2020,Clothing,436,4,Credit Card,1744
120783,KH30207,12/13/2020,Clothing,368,2,Crypto,736
120784,KH30207,9/7/2022,Home,279,2,PayPal,558
120785,KH18288,6/18/2020,Books,11,5,Cash,55
120786,KH18288,6/8/2022,Electronics,125,3,PayPal,375
120787,KH18288,2/27/2023,Home,160,4,Crypto,640
120788,KH18288,3/13/2023,Clothing,90,4,PayPal,360
120789,KH27023,1/31/2022,Clothing,390,2,Credit Card,780
120790,KH27023,8/16/2022,Electronics,181,1,Credit Card,181
120791,KH27023,9/6/2021,Home,402,4,Credit Card,1608
120792,KH27023,2/21/2022,Home,393,1,Credit Card,393
120793,KH42307,6/15/2020,Electronics,186,1,Credit Card,186
120794,KH42307,3/7/2020,Books,62,5,PayPal,310
120795,KH42307,4/2/2022,Clothing,138,3,Crypto,414
120796,KH42307,11/5/2022,Home,138,5,Crypto,690
120797,KH42307,5/26/2020,Electronics,236,3,Cash,708
120798,KH42307,9/23/2022,Electronics,267,2,PayPal,534
120799,KH42307,6/27/2021,Books,224,4,Credit Card,896
120800,KH3883,2/4/2020,Clothing,230,1,PayPal,230
120801,KH16370,11/12/2020,Books,371,5,Credit Card,1855
120802,KH16370,8/23/2021,Books,14,4,PayPal,56
120803,KH16370,11/5/2021,Books,258,2,Credit Card,516
120804,KH16370,5/15/2021,Home,350,3,PayPal,1050
120805,KH46819,6/27/2021,Home,69,4,Credit Card,276
120806,KH46819,9/3/2021,Clothing,28,3,Credit Card,84
120807,KH46819,12/10/2022,Books,106,5,PayPal,530
120808,KH46819,8/18/2022,Books,76,1,Credit Card,76
120809,KH46819,4/12/2021,Electronics,259,4,PayPal,1036
120810,KH46819,11/17/2021,Clothing,433,5,PayPal,2165
120811,KH46819,7/4/2020,Books,205,3,Credit Card,615
120812,KH46899,5/23/2021,Home,366,5,Cash,1830
120813,KH46899,12/20/2022,Books,366,1,PayPal,366
120814,KH46899,12/10/2022,Home,475,2,PayPal,950
120815,KH46899,5/20/2021,Books,205,4,Credit Card,820
120816,KH46899,9/6/2022,Home,75,4,Credit Card,300
120817,KH46899,5/14/2020,Clothing,396,1,Cash,396
120818,KH46899,6/5/2023,Books,31,3,Cash,93
120819,KH46899,7/1/2021,Clothing,277,4,Credit Card,1108
120820,KH3024,6/6/2023,Clothing,78,5,PayPal,390
120821,KH3024,2/5/2020,Books,298,4,Cash,1192
120822,KH3024,1/12/2023,Home,331,1,Credit Card,331
120823,KH3024,5/5/2022,Home,177,4,Credit Card,708
120824,KH3024,3/20/2023,Clothing,88,2,PayPal,176
120825,KH3024,11/18/2021,Electronics,139,1,PayPal,139
120826,KH3024,9/8/2023,Electronics,357,3,Crypto,1071
120827,KH72,1/22/2022,Books,456,3,Cash,1368
120828,KH72,7/10/2020,Books,209,5,PayPal,1045
120829,KH72,6/1/2023,Clothing,101,4,Credit Card,404
120830,KH13978,7/16/2023,Clothing,74,4,Crypto,296
120831,KH13978,7/15/2020,Clothing,192,5,Credit Card,960
120832,KH13978,3/11/2021,Home,460,1,PayPal,460
120833,KH13978,4/20/2020,Books,364,3,Credit Card,1092
120834,KH31370,7/1/2021,Clothing,59,2,Credit Card,118
120835,KH31370,7/8/2022,Home,53,4,Credit Card,212
120836,KH31370,6/14/2021,Books,372,1,Credit Card,372
120837,KH31370,7/21/2023,Books,101,3,Crypto,303
120838,KH31370,11/10/2021,Books,484,2,Cash,968
120839,KH41769,2/1/2020,Books,193,2,PayPal,386
120840,KH41769,12/24/2020,Books,88,3,Credit Card,264
120841,KH41769,10/20/2022,Books,154,3,Cash,462
120842,KH41769,10/3/2020,Books,485,4,Cash,1940
120843,KH41769,7/8/2022,Electronics,97,4,Cash,388
120844,KH37784,8/21/2021,Clothing,91,2,Credit Card,182
120845,KH37784,9/28/2020,Home,20,4,PayPal,80
120846,KH37784,1/2/2023,Electronics,33,4,Credit Card,132
120847,KH37784,3/8/2023,Electronics,358,1,PayPal,358
120848,KH37784,8/2/2021,Home,290,4,Credit Card,1160
120849,KH37784,8/29/2022,Electronics,221,5,Credit Card,1105
120850,KH37784,2/25/2020,Home,382,1,PayPal,382
120851,KH37784,1/5/2022,Home,446,5,Credit Card,2230
120852,KH37784,10/3/2022,Books,56,3,Credit Card,168
120853,KH37784,10/18/2022,Books,266,4,Credit Card,1064
120854,KH21675,5/21/2020,Books,90,3,Cash,270
120855,KH21675,8/20/2021,Electronics,112,4,Credit Card,448
120856,KH21675,5/27/2021,Electronics,163,4,PayPal,652
120857,KH21675,1/8/2022,Home,207,1,Credit Card,207
120858,KH21675,5/2/2021,Books,213,5,Credit Card,1065
120859,KH21675,10/7/2020,Books,249,1,Cash,249
120860,KH13775,9/4/2020,Electronics,303,3,Credit Card,909
120861,KH13775,1/16/2021,Home,326,4,PayPal,1304
120862,KH13775,6/29/2023,Books,46,3,PayPal,138
120863,KH13775,8/20/2020,Clothing,471,5,Credit Card,2355
120864,KH13775,3/23/2021,Books,166,1,Credit Card,166
120865,KH13775,4/18/2021,Clothing,185,1,PayPal,185
120866,KH13775,4/27/2023,Clothing,324,2,Credit Card,648
120867,KH32452,4/7/2022,Home,252,3,Credit Card,756
120868,KH32452,8/10/2022,Home,25,5,Credit Card,125
120869,KH32452,5/19/2021,Clothing,72,3,Credit Card,216
120870,KH32452,6/25/2021,Home,18,2,Crypto,36
120871,KH32452,8/13/2020,Electronics,381,2,Credit Card,762
120872,KH32452,10/31/2021,Books,253,5,Credit Card,1265
120873,KH44714,3/27/2021,Electronics,449,1,Credit Card,449
120874,KH44714,6/15/2023,Home,409,3,Cash,1227
120875,KH44714,7/30/2020,Home,342,3,Credit Card,1026
120876,KH44714,6/8/2020,Books,23,2,Credit Card,46
120877,KH44714,5/31/2022,Books,363,1,PayPal,363
120878,KH44714,9/26/2020,Clothing,324,4,Credit Card,1296
120879,KH44714,11/21/2020,Books,214,4,Crypto,856
120880,KH44714,9/15/2020,Books,450,2,Cash,900
120881,KH17578,10/3/2021,Home,388,3,Credit Card,1164
120882,KH17578,9/11/2021,Clothing,418,5,Credit Card,2090
120883,KH17578,1/27/2020,Electronics,479,5,Credit Card,2395
120884,KH17578,10/20/2021,Home,75,3,PayPal,225
120885,KH17578,8/9/2021,Electronics,295,5,Credit Card,1475
120886,KH17578,12/16/2021,Home,181,3,Credit Card,543
120887,KH17578,2/9/2023,Home,216,3,Credit Card,648
120888,KH17578,10/26/2020,Home,145,5,Credit Card,725
120889,KH28757,7/25/2023,Electronics,84,1,Credit Card,84
120890,KH28757,1/15/2021,Clothing,64,5,Cash,320
120891,KH28757,6/20/2020,Electronics,261,4,Crypto,1044
120892,KH28757,1/4/2022,Books,220,5,Credit Card,1100
120893,KH28757,1/9/2020,Books,307,1,Credit Card,307
120894,KH28757,2/8/2023,Books,121,1,Cash,121
120895,KH15580,1/9/2023,Books,83,1,PayPal,83
120896,KH15580,8/19/2022,Clothing,393,1,Cash,393
120897,KH15580,12/27/2022,Books,231,2,Cash,462
120898,KH15580,9/18/2021,Books,186,5,Cash,930
120899,KH4702,10/16/2021,Books,235,2,PayPal,470
120900,KH4702,7/12/2022,Home,471,5,Crypto,2355
120901,KH4702,8/20/2021,Books,419,1,PayPal,419
120902,KH4702,8/23/2020,Books,83,1,Credit Card,83
120903,KH23001,10/6/2022,Books,142,1,PayPal,142
120904,KH23001,7/15/2022,Electronics,222,1,Crypto,222
120905,KH23001,9/24/2020,Electronics,439,4,PayPal,1756
120906,KH23001,10/22/2021,Home,245,1,Crypto,245
120907,KH23001,4/19/2020,Home,202,4,Credit Card,808
120908,KH23001,9/21/2020,Books,267,4,PayPal,1068
120909,KH23001,5/11/2021,Books,286,5,PayPal,1430
120910,KH23001,2/25/2023,Clothing,43,1,Cash,43
120911,KH16249,1/21/2021,Electronics,100,2,Crypto,200
120912,KH16249,5/9/2023,Home,170,3,Crypto,510
120913,KH16249,9/6/2022,Books,113,4,Credit Card,452
120914,KH16249,2/25/2022,Home,116,4,Credit Card,464
120915,KH16249,1/18/2021,Home,232,4,Credit Card,928
120916,KH16249,9/28/2022,Clothing,259,1,PayPal,259
120917,KH21423,9/4/2020,Books,44,3,Credit Card,132
