stt,customer_id,totalspent,frequency,lastpurchasedate,recency,customer_labels
20573,KH11554,4109,8,9/6/2023,9,VIP Customers
20574,KH32588,3684,3,4/17/2023,151,Regular Customers
20575,KH5566,3558,5,1/10/2023,247,Regular Customers
20576,KH28881,2691,7,7/3/2023,74,Regular Customers
20577,KH37965,3762,4,7/21/2023,56,Regular Customers
20578,KH19260,1506,4,10/29/2022,321,Regular Customers
20579,KH24189,3192,6,6/27/2023,80,Regular Customers
20580,KH34864,2414,3,4/2/2022,531,Lapsed Customers
20581,KH3908,7671,8,11/14/2022,304,VIP Customers
20582,KH31616,1503,4,7/5/2023,72,Regular Customers
20583,KH21523,5005,4,8/14/2023,31,Regular Customers
20584,KH32397,3840,2,4/26/2022,507,Lapsed Customers
20585,KH40753,1041,2,11/25/2020,1023,Lapsed Customers
20586,KH33448,5060,7,4/4/2023,164,VIP Customers
20587,KH476,2807,4,8/27/2022,383,Regular Customers
20588,KH33811,2851,5,2/18/2023,209,Regular Customers
20589,KH19634,3193,7,7/16/2023,60,Regular Customers
20590,KH35550,4826,5,4/8/2022,524,Lapsed Customers
20591,KH15414,3911,6,1/21/2023,236,Regular Customers
20592,KH17895,5735,7,8/30/2023,15,VIP Customers
20593,KH45417,2714,4,12/19/2022,269,Regular Customers
20594,KH9320,8755,9,7/9/2023,68,VIP Customers
20595,KH18725,6857,7,9/3/2023,11,VIP Customers
20596,KH12682,1996,4,2/10/2023,217,Regular Customers
20597,KH27801,6780,11,6/28/2023,78,VIP Customers
20598,KH48690,5455,7,4/28/2023,139,VIP Customers
20599,KH32315,3322,4,4/1/2023,166,Regular Customers
20600,KH37027,1966,3,12/1/2022,288,Regular Customers
20601,KH22996,8048,5,5/2/2023,135,VIP Customers
20602,KH3502,8252,9,12/27/2022,262,VIP Customers
20603,KH14148,5104,8,6/15/2023,91,VIP Customers
20604,KH17250,3782,5,4/26/2023,142,Regular Customers
20605,KH6934,4350,6,8/31/2023,15,VIP Customers
20606,KH18043,4640,6,5/22/2023,115,VIP Customers
20607,KH47600,2736,4,2/4/2022,588,Lapsed Customers
20608,KH42033,2483,4,1/18/2023,240,Regular Customers
20609,KH5347,193,2,7/15/2022,426,Lapsed Customers
20610,KH48609,2599,4,7/25/2022,417,Regular Customers
20611,KH206,7596,9,6/17/2023,89,VIP Customers
20612,KH14903,5345,6,7/7/2023,69,VIP Customers
20613,KH19341,6117,7,8/10/2023,36,VIP Customers
20614,KH20017,2519,4,10/26/2022,324,Regular Customers
20615,KH19401,4244,4,10/19/2022,331,Regular Customers
20616,KH38261,1176,3,8/3/2023,42,Regular Customers
20617,KH9591,5565,7,12/18/2022,271,VIP Customers
20618,KH9942,4301,7,5/7/2023,131,VIP Customers
20619,KH4741,5289,6,4/5/2022,528,VIP Customers
20620,KH12566,2915,3,7/6/2023,70,Regular Customers
20621,KH5382,2072,3,9/7/2023,8,Regular Customers
20622,KH34011,1969,4,2/19/2023,208,Regular Customers
20623,KH12665,2894,3,5/10/2023,128,Regular Customers
20624,KH48474,6474,6,6/17/2023,89,VIP Customers
20625,KH12156,1228,3,7/22/2023,55,Regular Customers
20626,KH57,1744,3,4/26/2022,507,Lapsed Customers
20627,KH26609,3091,4,4/20/2023,148,Regular Customers
20628,KH174,5990,7,6/29/2023,77,VIP Customers
20629,KH41875,4103,5,9/13/2022,367,Regular Customers
20630,KH38779,1511,2,1/4/2023,253,Regular Customers
20631,KH4700,3809,3,8/25/2023,20,Regular Customers
20632,KH3171,2210,3,8/27/2023,19,Regular Customers
20633,KH28869,3642,6,2/7/2022,584,Lapsed Customers
20634,KH25185,2028,5,6/15/2023,91,Regular Customers
20635,KH9090,5564,7,2/4/2023,222,VIP Customers
20636,KH11614,3060,6,7/10/2023,67,Regular Customers
20637,KH31695,6432,7,9/5/2023,10,VIP Customers
20638,KH29556,2254,3,9/14/2022,366,Regular Customers
20639,KH19031,5331,6,2/19/2023,207,VIP Customers
20640,KH48703,3268,4,4/16/2023,152,Regular Customers
20641,KH36106,5784,8,3/9/2023,190,VIP Customers
20642,KH13752,9285,9,6/30/2022,442,VIP Customers
20643,KH3130,6359,5,5/4/2023,134,VIP Customers
20644,KH19684,7135,7,7/19/2023,58,VIP Customers
20645,KH40391,5464,6,1/16/2023,241,VIP Customers
20646,KH11590,5967,5,11/29/2022,290,VIP Customers
20647,KH42733,6190,6,4/21/2023,147,VIP Customers
20648,KH32563,6286,8,2/13/2023,214,VIP Customers
20649,KH44296,5693,8,1/14/2023,244,VIP Customers
20650,KH16193,5155,6,8/16/2023,29,VIP Customers
20651,KH31234,3615,5,10/21/2022,328,Regular Customers
20652,KH48232,3386,7,7/30/2023,47,Regular Customers
20653,KH42209,4228,6,6/18/2023,88,Regular Customers
20654,KH15670,2515,3,2/11/2023,216,Regular Customers
20655,KH11565,7640,6,4/3/2023,164,VIP Customers
20656,KH40490,4625,5,1/24/2023,233,Regular Customers
20657,KH42169,3881,5,5/17/2023,121,Regular Customers
20658,KH1324,6048,7,2/16/2023,211,VIP Customers
20659,KH26403,6118,10,9/4/2023,10,VIP Customers
20660,KH10038,809,2,4/29/2021,868,Lapsed Customers
20661,KH44404,3435,6,5/15/2023,122,Regular Customers
20662,KH19370,5600,5,11/30/2022,288,VIP Customers
20663,KH14094,2022,5,8/7/2023,38,Regular Customers
20664,KH47916,9120,8,10/20/2022,330,VIP Customers
20665,KH6985,6811,5,8/7/2022,403,VIP Customers
20666,KH34400,5378,7,5/7/2023,131,VIP Customers
20667,KH33093,684,1,9/8/2023,6,Regular Customers
20668,KH46818,2593,6,5/2/2022,501,Lapsed Customers
20669,KH7256,5492,7,7/27/2023,50,VIP Customers
20670,KH43603,7502,7,5/6/2023,131,VIP Customers
20671,KH3606,4927,3,9/15/2022,365,Regular Customers
20672,KH46514,3513,6,3/22/2023,176,Regular Customers
20673,KH23859,5876,6,6/26/2023,81,VIP Customers
20674,KH20850,955,4,1/25/2023,233,Regular Customers
20675,KH3188,3300,6,6/6/2023,101,Regular Customers
20676,KH5224,7764,8,7/28/2023,49,VIP Customers
20677,KH7553,6637,5,9/1/2023,13,VIP Customers
20678,KH34511,3316,4,1/26/2023,232,Regular Customers
20679,KH24769,1938,4,12/19/2022,269,Regular Customers
20680,KH19267,1176,3,10/15/2022,335,Regular Customers
20681,KH36318,2394,6,7/30/2023,46,Regular Customers
20682,KH30687,3285,3,6/22/2023,85,Regular Customers
20683,KH20580,1602,3,3/10/2021,919,Lapsed Customers
20684,KH13200,1625,3,8/20/2021,755,Lapsed Customers
20685,KH14990,2110,2,4/22/2023,145,Regular Customers
20686,KH8168,6155,6,11/9/2022,310,VIP Customers
20687,KH21317,3537,5,3/22/2023,176,Regular Customers
20688,KH11456,6070,8,7/10/2022,431,VIP Customers
20689,KH47353,6704,6,7/2/2023,74,VIP Customers
20690,KH26613,4998,6,4/26/2023,142,VIP Customers
20691,KH38412,5743,8,6/13/2023,94,VIP Customers
20692,KH39321,3081,5,4/20/2023,147,Regular Customers
20693,KH29021,2202,4,1/13/2023,245,Regular Customers
20694,KH20372,3018,5,6/19/2022,452,Lapsed Customers
20695,KH49543,7288,6,2/24/2023,203,VIP Customers
20696,KH26194,3612,6,12/30/2022,258,Regular Customers
20697,KH29664,9117,11,8/8/2023,37,VIP Customers
20698,KH3774,3308,5,11/24/2022,294,Regular Customers
20699,KH30378,585,4,1/30/2023,228,Regular Customers
20700,KH9626,5507,5,3/14/2023,184,VIP Customers
20701,KH349,3880,4,2/7/2023,219,Regular Customers
20702,KH47486,3594,9,9/8/2023,7,VIP Customers
20703,KH5715,5122,7,2/12/2023,214,VIP Customers
20704,KH35315,2262,3,5/7/2023,131,Regular Customers
20705,KH28168,2281,5,11/3/2022,316,Regular Customers
20706,KH28949,3049,4,4/24/2022,509,Lapsed Customers
20707,KH2560,2525,5,8/5/2022,405,Regular Customers
20708,KH46131,6367,8,2/27/2023,200,VIP Customers
20709,KH40293,7009,5,4/8/2023,160,VIP Customers
20710,KH16665,7239,8,3/19/2023,180,VIP Customers
20711,KH37326,2432,3,12/17/2020,1001,Lapsed Customers
20712,KH429,6909,5,6/16/2022,455,VIP Customers
20713,KH26390,2175,5,6/4/2023,102,Regular Customers
20714,KH3308,3197,4,5/29/2022,473,Lapsed Customers
20715,KH45726,4789,6,5/19/2023,118,VIP Customers
20716,KH15267,860,2,4/6/2022,527,Lapsed Customers
20717,KH28838,1286,2,10/10/2022,340,Regular Customers
20718,KH25267,2982,3,12/8/2022,280,Regular Customers
20719,KH35057,3660,2,7/8/2021,799,Lapsed Customers
20720,KH23828,2299,4,9/3/2022,376,Regular Customers
20721,KH46200,1726,4,7/2/2022,439,Lapsed Customers
20722,KH22870,635,4,4/4/2023,163,Regular Customers
20723,KH9,3175,5,5/12/2023,126,Regular Customers
20724,KH49021,870,2,12/2/2021,651,Lapsed Customers
20725,KH48243,5737,6,8/21/2023,25,VIP Customers
20726,KH1038,2513,2,5/22/2023,115,Regular Customers
20727,KH17359,5948,11,6/30/2023,77,VIP Customers
20728,KH1153,2239,4,5/19/2023,119,Regular Customers
20729,KH45655,4787,6,5/31/2022,471,VIP Customers
20730,KH41650,448,2,12/7/2022,282,Regular Customers
20731,KH17770,1579,4,8/31/2023,14,Regular Customers
20732,KH31139,4667,9,5/24/2023,114,VIP Customers
20733,KH34818,2099,7,4/22/2023,146,Regular Customers
20734,KH3811,9361,10,5/10/2023,127,VIP Customers
20735,KH34268,3936,6,2/21/2023,205,Regular Customers
20736,KH6335,2331,4,6/13/2022,458,Lapsed Customers
20737,KH13240,2889,5,9/14/2023,1,Regular Customers
20738,KH25006,489,2,8/21/2023,25,Regular Customers
20739,KH35604,3905,7,9/9/2023,5,VIP Customers
20740,KH15810,3331,5,7/10/2022,432,Regular Customers
20741,KH35336,6380,6,7/21/2022,420,VIP Customers
20742,KH49969,4121,6,2/9/2023,217,Regular Customers
20743,KH46983,3687,3,9/4/2023,10,Regular Customers
20744,KH9475,2103,7,11/23/2022,295,Regular Customers
20745,KH48799,1196,4,8/21/2021,755,Lapsed Customers
20746,KH13836,4459,5,4/8/2023,159,Regular Customers
20747,KH18721,2278,4,9/2/2023,13,Regular Customers
20748,KH15322,4517,4,2/12/2023,215,Regular Customers
20749,KH46567,3988,6,3/15/2023,184,Regular Customers
20750,KH47422,2745,3,4/22/2022,510,Lapsed Customers
20751,KH27928,2166,2,7/16/2021,791,Lapsed Customers
20752,KH7747,4340,7,6/27/2023,79,VIP Customers
20753,KH11077,3470,4,1/26/2023,232,Regular Customers
20754,KH36019,2457,4,9/1/2023,14,Regular Customers
20755,KH17014,3103,2,8/6/2022,404,Lapsed Customers
20756,KH21713,4178,4,11/3/2022,316,Regular Customers
20757,KH43210,4192,3,1/15/2022,607,Lapsed Customers
20758,KH40979,5855,6,6/23/2022,448,VIP Customers
20759,KH13810,2042,5,3/30/2023,169,Regular Customers
20760,KH45156,3380,5,4/1/2023,167,Regular Customers
20761,KH32,4324,6,7/18/2022,423,Regular Customers
20762,KH18773,1745,4,3/5/2023,193,Regular Customers
20763,KH666,5701,5,6/24/2023,82,VIP Customers
20764,KH33431,2309,4,4/13/2023,154,Regular Customers
20765,KH8942,5272,5,7/11/2023,65,Regular Customers
20766,KH17647,4868,5,2/21/2023,206,Regular Customers
20767,KH31783,5933,6,11/14/2022,304,VIP Customers
20768,KH1715,6082,9,7/25/2023,52,VIP Customers
20769,KH20161,2186,2,7/10/2020,1161,Lapsed Customers
20770,KH37091,2251,3,3/29/2022,534,Lapsed Customers
20771,KH35491,3338,3,1/18/2023,240,Regular Customers
20772,KH23999,5064,6,9/11/2023,3,VIP Customers
20773,KH3526,7033,10,9/9/2023,6,VIP Customers
20774,KH36244,5552,5,7/17/2023,60,VIP Customers
20775,KH10012,5041,5,6/28/2023,79,Regular Customers
20776,KH34077,2634,3,4/23/2022,510,Lapsed Customers
20777,KH12334,1054,2,8/7/2020,1133,Lapsed Customers
20778,KH17781,6344,7,1/2/2023,255,VIP Customers
20779,KH8511,3550,3,8/19/2023,27,Regular Customers
20780,KH27695,6162,8,8/15/2023,30,VIP Customers
20781,KH16043,2934,4,3/5/2023,194,Regular Customers
20782,KH6277,4109,5,1/21/2023,236,Regular Customers
20783,KH1955,2734,4,9/7/2023,8,Regular Customers
20784,KH36018,4800,7,6/28/2023,78,VIP Customers
20785,KH43805,3285,3,6/5/2023,102,Regular Customers
20786,KH38563,3893,6,9/12/2023,2,Regular Customers
20787,KH48045,3017,4,9/2/2023,13,Regular Customers
20788,KH43025,9341,8,7/27/2023,50,VIP Customers
20789,KH29358,7926,10,3/6/2023,193,VIP Customers
20790,KH49701,366,1,6/11/2023,96,Regular Customers
20791,KH47777,3243,6,8/29/2023,16,Regular Customers
20792,KH42118,4901,6,2/8/2023,218,VIP Customers
20793,KH16773,3016,5,2/23/2023,203,Regular Customers
20794,KH24921,4801,4,8/6/2023,40,Regular Customers
20795,KH32831,6882,8,7/30/2023,46,VIP Customers
20796,KH46236,9044,10,3/8/2023,190,VIP Customers
20797,KH34777,6657,5,7/21/2023,55,VIP Customers
20798,KH19357,2294,4,5/20/2023,118,Regular Customers
20799,KH6853,2514,5,8/2/2023,43,Regular Customers
20800,KH30774,1384,5,2/24/2022,567,Lapsed Customers
20801,KH32340,2238,6,8/24/2023,22,Regular Customers
20802,KH16721,4844,5,1/3/2022,620,Lapsed Customers
20803,KH19265,3143,5,2/17/2023,210,Regular Customers
20804,KH32864,2916,5,9/10/2023,4,Regular Customers
20805,KH14411,8303,6,4/29/2023,139,VIP Customers
20806,KH16669,4152,5,6/19/2023,87,Regular Customers
20807,KH20879,1598,2,6/7/2023,100,Regular Customers
20808,KH23222,4825,4,12/29/2022,259,Regular Customers
20809,KH1539,6667,8,5/23/2023,114,VIP Customers
20810,KH14101,5766,8,7/22/2023,54,VIP Customers
20811,KH28173,6370,8,7/27/2023,49,VIP Customers
20812,KH48450,2205,3,5/30/2021,838,Lapsed Customers
20813,KH47748,3330,5,1/4/2022,619,Lapsed Customers
20814,KH27138,7039,7,10/22/2022,328,VIP Customers
20815,KH36710,1171,3,5/8/2023,129,Regular Customers
20816,KH10625,5327,8,6/3/2023,103,VIP Customers
20817,KH11844,480,4,6/22/2023,85,Regular Customers
20818,KH43500,5896,10,5/16/2023,122,VIP Customers
20819,KH43272,4904,7,3/15/2023,184,VIP Customers
20820,KH15837,5059,6,2/22/2022,569,Lapsed Customers
20821,KH24195,2083,5,7/14/2023,62,Regular Customers
20822,KH35143,7004,7,8/19/2023,27,VIP Customers
20823,KH37060,4773,7,12/29/2022,260,VIP Customers
20824,KH3786,5472,8,4/11/2023,157,VIP Customers
20825,KH46667,2084,4,10/9/2022,341,Regular Customers
20826,KH38137,8594,10,7/5/2023,71,VIP Customers
20827,KH26290,1309,4,7/29/2023,47,Regular Customers
20828,KH36815,6274,5,12/5/2021,648,Lapsed Customers
20829,KH19286,2290,3,3/18/2023,180,Regular Customers
20830,KH27769,1886,4,6/10/2023,96,Regular Customers
20831,KH29992,5267,6,6/21/2023,85,VIP Customers
20832,KH20316,9809,7,12/10/2022,279,VIP Customers
20833,KH35691,4938,5,1/2/2021,986,Lapsed Customers
20834,KH29043,4471,5,6/13/2022,459,Regular Customers
20835,KH14878,2565,4,3/1/2023,198,Regular Customers
20836,KH27454,2546,4,8/20/2022,391,Regular Customers
20837,KH44043,2178,5,10/23/2022,326,Regular Customers
20838,KH27377,1846,5,4/20/2023,147,Regular Customers
20839,KH33957,2300,4,5/19/2023,119,Regular Customers
20840,KH17466,6604,8,9/10/2022,370,VIP Customers
20841,KH5404,2896,5,9/9/2023,5,Regular Customers
20842,KH30264,6985,7,4/25/2023,142,VIP Customers
20843,KH11484,1553,3,4/29/2021,868,Lapsed Customers
20844,KH30975,3597,5,5/5/2023,132,Regular Customers
20845,KH12736,5997,6,4/11/2022,522,VIP Customers
20846,KH30430,626,3,4/22/2021,876,Lapsed Customers
20847,KH26027,3727,6,9/8/2023,6,Regular Customers
20848,KH43419,7316,5,1/9/2023,248,VIP Customers
20849,KH26127,2488,5,9/8/2021,737,Lapsed Customers
20850,KH7859,3521,8,11/14/2022,305,VIP Customers
20851,KH25310,3361,5,12/22/2022,267,Regular Customers
20852,KH20720,5015,10,11/23/2022,295,VIP Customers
20853,KH7854,1471,5,4/14/2023,153,Regular Customers
20854,KH16440,2841,3,1/5/2023,253,Regular Customers
20855,KH19532,5360,5,3/13/2023,186,Regular Customers
20856,KH28858,3126,7,1/29/2023,228,Regular Customers
20857,KH2736,5134,5,3/20/2023,179,Regular Customers
20858,KH982,3136,6,7/23/2023,53,Regular Customers
20859,KH30269,542,2,9/16/2022,364,Lapsed Customers
20860,KH29273,2931,3,5/16/2022,486,Lapsed Customers
20861,KH27425,4119,5,2/28/2023,199,Regular Customers
20862,KH33799,8064,7,6/24/2023,82,VIP Customers
20863,KH10188,5460,5,5/27/2023,110,VIP Customers
20864,KH24177,4403,4,9/7/2023,8,Regular Customers
20865,KH8347,3181,5,8/18/2023,27,Regular Customers
20866,KH37170,5370,9,9/3/2023,12,VIP Customers
20867,KH18147,4779,5,6/17/2023,89,Regular Customers
20868,KH24048,5072,7,5/2/2023,135,VIP Customers
20869,KH49384,1958,3,6/13/2023,93,Regular Customers
20870,KH35658,7014,7,8/16/2023,30,VIP Customers
20871,KH15325,2275,2,1/13/2022,609,Lapsed Customers
20872,KH49506,4008,5,4/9/2022,524,Lapsed Customers
20873,KH11734,9565,8,9/8/2023,6,VIP Customers
20874,KH7702,2486,5,7/18/2023,58,Regular Customers
20875,KH32444,4029,4,6/2/2023,104,Regular Customers
20876,KH14981,3000,4,5/31/2023,106,Regular Customers
20877,KH36122,1776,2,8/1/2023,44,Regular Customers
20878,KH16719,6706,8,7/24/2022,417,VIP Customers
20879,KH4789,1822,7,5/31/2023,107,Regular Customers
20880,KH25245,760,3,8/17/2021,759,Lapsed Customers
20881,KH18232,5736,8,7/14/2022,427,VIP Customers
20882,KH47260,6190,9,2/8/2023,218,VIP Customers
20883,KH33297,3185,4,4/24/2022,508,Lapsed Customers
20884,KH18395,5488,4,8/12/2021,764,Lapsed Customers
20885,KH34406,4803,5,5/31/2021,837,Lapsed Customers
20886,KH21782,4335,6,8/30/2023,15,Regular Customers
20887,KH15899,3514,4,8/31/2022,380,Regular Customers
20888,KH27078,5416,4,3/25/2023,173,Regular Customers
20889,KH46485,3962,8,7/24/2022,417,VIP Customers
20890,KH9255,2957,4,9/10/2023,4,Regular Customers
20891,KH45552,4445,5,6/13/2023,93,Regular Customers
20892,KH37733,3378,5,4/29/2023,138,Regular Customers
20893,KH37425,5338,7,5/5/2023,133,VIP Customers
20894,KH12812,2160,4,8/29/2023,17,Regular Customers
20895,KH21563,6542,7,11/14/2022,304,VIP Customers
20896,KH23934,6050,7,3/12/2023,187,VIP Customers
20897,KH26899,6137,8,2/3/2023,224,VIP Customers
20898,KH34732,4715,6,10/23/2022,327,VIP Customers
20899,KH10420,5837,7,11/16/2022,302,VIP Customers
20900,KH45484,5059,7,2/11/2023,215,VIP Customers
20901,KH12532,3012,5,12/8/2022,281,Regular Customers
20902,KH20952,1851,3,11/15/2022,304,Regular Customers
20903,KH7474,6356,7,8/26/2023,19,VIP Customers
20904,KH43828,3734,4,8/24/2023,22,Regular Customers
20905,KH10506,4014,6,1/29/2023,228,Regular Customers
20906,KH35226,5185,5,8/13/2023,32,Regular Customers
20907,KH7133,8481,11,5/19/2023,118,VIP Customers
20908,KH23214,2569,5,5/5/2023,133,Regular Customers
20909,KH9518,1759,3,10/1/2022,349,Regular Customers
20910,KH20678,4819,7,9/6/2023,8,VIP Customers
20911,KH9414,860,1,11/25/2021,658,Lapsed Customers
20912,KH44783,6949,9,6/2/2023,105,VIP Customers
20913,KH41595,2337,6,2/24/2023,202,Regular Customers
20914,KH36698,6058,9,8/12/2023,33,VIP Customers
20915,KH4049,4302,6,7/26/2023,50,Regular Customers
20916,KH29782,1537,3,2/18/2021,939,Lapsed Customers
20917,KH15085,3316,5,5/13/2023,124,Regular Customers
20918,KH31027,6494,5,1/27/2023,230,VIP Customers
20919,KH46964,1588,2,2/11/2023,215,Regular Customers
20920,KH45975,6417,8,7/12/2023,64,VIP Customers
20921,KH5478,5378,8,1/31/2023,226,VIP Customers
20922,KH42525,2172,5,5/15/2023,122,Regular Customers
20923,KH6429,3026,5,3/28/2023,171,Regular Customers
20924,KH8061,4444,7,12/28/2022,261,VIP Customers
20925,KH37891,3041,5,8/16/2023,29,Regular Customers
20926,KH49464,4593,5,7/14/2023,62,Regular Customers
20927,KH33242,6163,7,7/6/2023,70,VIP Customers
20928,KH31022,1338,3,4/26/2022,506,Lapsed Customers
20929,KH49749,783,3,3/3/2023,195,Regular Customers
20930,KH23693,8228,9,4/11/2022,521,VIP Customers
20931,KH11035,2815,7,3/29/2023,169,Regular Customers
20932,KH11032,3797,8,3/30/2022,534,VIP Customers
20933,KH6464,4427,4,5/24/2022,479,Lapsed Customers
20934,KH2725,4983,6,9/13/2023,2,VIP Customers
20935,KH14012,5840,7,6/1/2023,105,VIP Customers
20936,KH33440,1982,3,4/1/2023,166,Regular Customers
20937,KH4427,4045,5,6/4/2023,102,Regular Customers
20938,KH17836,795,2,10/11/2022,339,Regular Customers
20939,KH12390,3799,2,3/15/2022,549,Lapsed Customers
20940,KH43528,5494,6,4/25/2023,142,VIP Customers
20941,KH14765,3067,4,5/8/2023,129,Regular Customers
20942,KH44674,3788,5,6/29/2023,78,Regular Customers
20943,KH20790,5310,7,8/24/2023,22,VIP Customers
20944,KH49165,5556,6,10/1/2022,348,VIP Customers
20945,KH25497,1686,5,1/27/2023,231,Regular Customers
20946,KH25070,6498,6,2/17/2023,209,VIP Customers
20947,KH6228,2884,3,7/2/2023,75,Regular Customers
20948,KH3234,2051,5,6/6/2022,465,Lapsed Customers
20949,KH14869,5408,8,7/22/2023,55,VIP Customers
20950,KH19966,5285,6,6/1/2023,106,VIP Customers
20951,KH2545,5751,8,3/23/2023,176,VIP Customers
20952,KH39875,8032,6,6/9/2023,98,VIP Customers
20953,KH18285,2475,6,6/9/2022,462,Regular Customers
20954,KH23263,3925,5,4/21/2022,512,Lapsed Customers
20955,KH1645,11580,13,5/6/2023,132,VIP Customers
20956,KH37149,4867,6,8/25/2023,21,VIP Customers
20957,KH47840,10708,9,6/1/2023,105,VIP Customers
20958,KH15134,1071,2,3/13/2022,550,Lapsed Customers
20959,KH40088,4064,5,12/5/2022,284,Regular Customers
20960,KH21698,829,3,10/16/2022,333,Regular Customers
20961,KH3993,4877,4,3/28/2023,170,Regular Customers
20962,KH18160,2860,4,6/20/2023,87,Regular Customers
20963,KH2820,3869,4,4/21/2023,146,Regular Customers
20964,KH25026,696,3,9/7/2022,373,Regular Customers
20965,KH34685,4912,6,3/24/2023,174,VIP Customers
20966,KH45521,2921,4,6/30/2023,77,Regular Customers
20967,KH33215,2384,4,4/4/2023,163,Regular Customers
20968,KH21744,2579,6,3/26/2023,172,Regular Customers
20969,KH12733,2518,5,8/25/2023,20,Regular Customers
20970,KH48765,5676,6,11/22/2022,297,VIP Customers
20971,KH20579,3652,3,10/21/2022,329,Regular Customers
20972,KH3773,7661,7,7/12/2023,64,VIP Customers
20973,KH6233,926,3,1/31/2022,591,Lapsed Customers
20974,KH44468,4215,4,7/18/2023,58,Regular Customers
20975,KH45394,5937,7,1/29/2023,228,VIP Customers
20976,KH11313,4637,7,10/4/2022,346,VIP Customers
20977,KH4728,2599,4,8/2/2022,408,Regular Customers
20978,KH22077,4754,6,3/26/2023,172,VIP Customers
20979,KH43509,3934,5,12/27/2022,262,Regular Customers
20980,KH36976,887,2,2/7/2022,584,Lapsed Customers
20981,KH36998,2629,4,7/16/2023,61,Regular Customers
20982,KH43712,4272,7,10/28/2022,322,VIP Customers
20983,KH22047,3992,4,10/7/2021,708,Lapsed Customers
20984,KH31363,6132,7,6/29/2023,77,VIP Customers
